STD_YM,CTPV_CD,CTGG_CD,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,VST_RAT
201907,11,11740,7,분식,서울특별시,강동구,1,33.33
201907,11,11740,7,카페/패스트푸드,서울특별시,강동구,2,33.33
201907,11,11740,7,한식,서울특별시,강동구,3,33.33
201907,26,26110,1,동남아,부산광역시,중구,4,4.06
201907,26,26110,1,분식,부산광역시,중구,5,3.32
201907,26,26110,1,중식,부산광역시,중구,3,5.42
201907,26,26110,1,카페/패스트푸드,부산광역시,중구,1,53.05
201907,26,26110,1,한식,부산광역시,중구,2,28.74
201907,26,26110,2,동남아,부산광역시,중구,3,5.59
201907,26,26110,2,분식,부산광역시,중구,5,2.46
201907,26,26110,2,중식,부산광역시,중구,4,3.07
201907,26,26110,2,카페/패스트푸드,부산광역시,중구,1,55.19
201907,26,26110,2,한식,부산광역시,중구,2,28.79
201907,26,26110,3,동남아,부산광역시,중구,5,3.27
201907,26,26110,3,분식,부산광역시,중구,4,5.23
201907,26,26110,3,중식,부산광역시,중구,3,6.87
201907,26,26110,3,카페/패스트푸드,부산광역시,중구,1,55.98
201907,26,26110,3,한식,부산광역시,중구,2,23.48
201907,26,26110,4,동남아,부산광역시,중구,4,4.59
201907,26,26110,4,분식,부산광역시,중구,5,3.74
201907,26,26110,4,중식,부산광역시,중구,3,5.53
201907,26,26110,4,카페/패스트푸드,부산광역시,중구,1,54.79
201907,26,26110,4,한식,부산광역시,중구,2,26.54
201907,26,26110,5,동남아,부산광역시,중구,4,3.5
201907,26,26110,5,분식,부산광역시,중구,5,3.33
201907,26,26110,5,중식,부산광역시,중구,3,6.3
201907,26,26110,5,카페/패스트푸드,부산광역시,중구,1,56.83
201907,26,26110,5,한식,부산광역시,중구,2,25.92
201907,26,26110,6,동남아,부산광역시,중구,5,3.45
201907,26,26110,6,분식,부산광역시,중구,2,20.69
201907,26,26110,6,중식,부산광역시,중구,4,6.9
201907,26,26110,6,카페/패스트푸드,부산광역시,중구,3,15.52
201907,26,26110,6,한식,부산광역시,중구,1,48.28
201907,26,26110,7,분식,부산광역시,중구,1,40.32
201907,26,26110,7,중식,부산광역시,중구,2,30.65
201907,26,26110,7,카페/패스트푸드,부산광역시,중구,4,4.84
201907,26,26110,7,편의점,부산광역시,중구,5,4.84
201907,26,26110,7,한식,부산광역시,중구,3,17.74
201907,26,26170,1,편의점,부산광역시,동구,1,100
201907,26,26170,2,편의점,부산광역시,동구,1,100
201907,26,26170,3,편의점,부산광역시,동구,1,100
201907,26,26170,5,편의점,부산광역시,동구,1,100
201907,26,26170,6,편의점,부산광역시,동구,1,100
201907,26,26170,7,편의점,부산광역시,동구,1,100
201907,26,26410,2,한식,부산광역시,금정구,1,100
201907,26,26410,5,한식,부산광역시,금정구,1,100
201907,26,26410,7,한식,부산광역시,금정구,1,100
201907,26,26440,1,동남아,부산광역시,강서구,4,9.82
201907,26,26440,1,중식,부산광역시,강서구,5,2.28
201907,26,26440,1,카페/패스트푸드,부산광역시,강서구,2,24.91
201907,26,26440,1,편의점,부산광역시,강서구,3,10.88
201907,26,26440,1,한식,부산광역시,강서구,1,52.11
201907,26,26440,2,동남아,부산광역시,강서구,4,7.78
201907,26,26440,2,카페/패스트푸드,부산광역시,강서구,2,30.93
201907,26,26440,2,편의점,부산광역시,강서구,3,14.26
201907,26,26440,2,한식,부산광역시,강서구,1,47.04
201907,26,26440,3,동남아,부산광역시,강서구,4,3.55
201907,26,26440,3,중식,부산광역시,강서구,5,3.55
201907,26,26440,3,카페/패스트푸드,부산광역시,강서구,2,27.53
201907,26,26440,3,편의점,부산광역시,강서구,3,17.23
201907,26,26440,3,한식,부산광역시,강서구,1,48.13
201907,26,26440,4,동남아,부산광역시,강서구,4,5.18
201907,26,26440,4,중식,부산광역시,강서구,5,1.99
201907,26,26440,4,카페/패스트푸드,부산광역시,강서구,2,22.51
201907,26,26440,4,편의점,부산광역시,강서구,3,13.75
201907,26,26440,4,한식,부산광역시,강서구,1,56.57
201907,26,26440,5,동남아,부산광역시,강서구,4,4.13
201907,26,26440,5,중식,부산광역시,강서구,5,0.23
201907,26,26440,5,카페/패스트푸드,부산광역시,강서구,2,25.69
201907,26,26440,5,편의점,부산광역시,강서구,3,10.32
201907,26,26440,5,한식,부산광역시,강서구,1,59.63
201907,26,26440,6,동남아,부산광역시,강서구,4,8.16
201907,26,26440,6,중식,부산광역시,강서구,5,1.81
201907,26,26440,6,카페/패스트푸드,부산광역시,강서구,2,24.94
201907,26,26440,6,편의점,부산광역시,강서구,3,12.7
201907,26,26440,6,한식,부산광역시,강서구,1,52.38
201907,26,26440,7,동남아,부산광역시,강서구,4,7.13
201907,26,26440,7,중식,부산광역시,강서구,5,5.03
201907,26,26440,7,카페/패스트푸드,부산광역시,강서구,2,28.51
201907,26,26440,7,편의점,부산광역시,강서구,3,9.01
201907,26,26440,7,한식,부산광역시,강서구,1,50.31
201907,26,26470,1,한식,부산광역시,연제구,1,100
201907,26,26470,2,한식,부산광역시,연제구,1,100
201907,26,26470,3,한식,부산광역시,연제구,1,100
201907,26,26470,4,한식,부산광역시,연제구,1,100
201907,26,26470,5,한식,부산광역시,연제구,1,100
201907,26,26470,6,한식,부산광역시,연제구,1,100
201907,26,26530,1,중식,부산광역시,사상구,3,4.89
201907,26,26530,1,카페/패스트푸드,부산광역시,사상구,1,85.02
201907,26,26530,1,편의점,부산광역시,사상구,4,2.14
201907,26,26530,1,한식,부산광역시,사상구,2,7.95
201907,26,26530,2,양식,부산광역시,사상구,5,0.51
201907,26,26530,2,중식,부산광역시,사상구,3,7.89
201907,26,26530,2,카페/패스트푸드,부산광역시,사상구,1,80.92
201907,26,26530,2,편의점,부산광역시,사상구,4,2.29
201907,26,26530,2,한식,부산광역시,사상구,2,8.4
201907,26,26530,3,중식,부산광역시,사상구,3,7.2
201907,26,26530,3,카페/패스트푸드,부산광역시,사상구,1,82.78
201907,26,26530,3,편의점,부산광역시,사상구,4,1.29
201907,26,26530,3,한식,부산광역시,사상구,2,8.74
201907,26,26530,4,중식,부산광역시,사상구,3,6.56
201907,26,26530,4,카페/패스트푸드,부산광역시,사상구,1,84.38
201907,26,26530,4,편의점,부산광역시,사상구,4,2.19
201907,26,26530,4,한식,부산광역시,사상구,2,6.88
201907,26,26530,5,중식,부산광역시,사상구,2,4.23
201907,26,26530,5,카페/패스트푸드,부산광역시,사상구,1,91.54
201907,26,26530,5,편의점,부산광역시,사상구,4,0.77
201907,26,26530,5,한식,부산광역시,사상구,3,3.46
201907,26,26530,6,중식,부산광역시,사상구,2,26.32
201907,26,26530,6,카페/패스트푸드,부산광역시,사상구,3,26.32
201907,26,26530,6,편의점,부산광역시,사상구,1,36.84
201907,26,26530,6,한식,부산광역시,사상구,4,10.53
201907,26,26530,7,카페/패스트푸드,부산광역시,사상구,3,9.09
201907,26,26530,7,편의점,부산광역시,사상구,1,63.64
201907,26,26530,7,한식,부산광역시,사상구,2,27.27
201907,27,27110,1,편의점,대구광역시,중구,1,100
201907,27,27110,2,편의점,대구광역시,중구,1,100
201907,27,27110,3,편의점,대구광역시,중구,1,100
201907,27,27110,4,편의점,대구광역시,중구,1,100
201907,27,27110,5,편의점,대구광역시,중구,1,100
201907,27,27140,1,일식,대구광역시,동구,5,1.13
201907,27,27140,1,중식,대구광역시,동구,4,2.2
201907,27,27140,1,카페/패스트푸드,대구광역시,동구,3,12.46
201907,27,27140,1,편의점,대구광역시,동구,2,40.36
201907,27,27140,1,한식,대구광역시,동구,1,43.86
201907,27,27140,2,일식,대구광역시,동구,5,3.98
201907,27,27140,2,중식,대구광역시,동구,4,4.57
201907,27,27140,2,카페/패스트푸드,대구광역시,동구,3,9.68
201907,27,27140,2,편의점,대구광역시,동구,2,39.16
201907,27,27140,2,한식,대구광역시,동구,1,42.6
201907,27,27140,3,일식,대구광역시,동구,5,1.89
201907,27,27140,3,중식,대구광역시,동구,4,4.67
201907,27,27140,3,카페/패스트푸드,대구광역시,동구,3,12.63
201907,27,27140,3,편의점,대구광역시,동구,1,42.68
201907,27,27140,3,한식,대구광역시,동구,2,38.12
201907,27,27140,4,일식,대구광역시,동구,5,1.79
201907,27,27140,4,중식,대구광역시,동구,4,4.36
201907,27,27140,4,카페/패스트푸드,대구광역시,동구,3,11.29
201907,27,27140,4,편의점,대구광역시,동구,2,36.1
201907,27,27140,4,한식,대구광역시,동구,1,46.46
201907,27,27140,5,일식,대구광역시,동구,4,2.39
201907,27,27140,5,중식,대구광역시,동구,5,2.23
201907,27,27140,5,카페/패스트푸드,대구광역시,동구,3,13.38
201907,27,27140,5,편의점,대구광역시,동구,2,39.22
201907,27,27140,5,한식,대구광역시,동구,1,42.77
201907,27,27140,6,일식,대구광역시,동구,4,4.88
201907,27,27140,6,중식,대구광역시,동구,5,0.77
201907,27,27140,6,카페/패스트푸드,대구광역시,동구,2,38.3
201907,27,27140,6,편의점,대구광역시,동구,1,40.62
201907,27,27140,6,한식,대구광역시,동구,3,15.42
201907,27,27140,7,일식,대구광역시,동구,4,6.53
201907,27,27140,7,카페/패스트푸드,대구광역시,동구,2,38.9
201907,27,27140,7,편의점,대구광역시,동구,1,40.21
201907,27,27140,7,한식,대구광역시,동구,3,14.36
201907,28,28110,1,양식,인천광역시,중구,3,5.17
201907,28,28110,1,중식,인천광역시,중구,5,2.21
201907,28,28110,1,카페/패스트푸드,인천광역시,중구,2,20.62
201907,28,28110,1,편의점,인천광역시,중구,4,3.88
201907,28,28110,1,한식,인천광역시,중구,1,64.73
201907,28,28110,2,양식,인천광역시,중구,3,4.61
201907,28,28110,2,중식,인천광역시,중구,5,2.03
201907,28,28110,2,카페/패스트푸드,인천광역시,중구,2,20.7
201907,28,28110,2,편의점,인천광역시,중구,4,4.58
201907,28,28110,2,한식,인천광역시,중구,1,64.96
201907,28,28110,3,동남아,인천광역시,중구,5,1.92
201907,28,28110,3,양식,인천광역시,중구,4,4.67
201907,28,28110,3,카페/패스트푸드,인천광역시,중구,2,21.89
201907,28,28110,3,편의점,인천광역시,중구,3,4.86
201907,28,28110,3,한식,인천광역시,중구,1,63.64
201907,28,28110,4,양식,인천광역시,중구,3,5.13
201907,28,28110,4,중식,인천광역시,중구,5,2.47
201907,28,28110,4,카페/패스트푸드,인천광역시,중구,2,19.28
201907,28,28110,4,편의점,인천광역시,중구,4,4.15
201907,28,28110,4,한식,인천광역시,중구,1,66.39
201907,28,28110,5,양식,인천광역시,중구,3,4.41
201907,28,28110,5,중식,인천광역시,중구,5,1.8
201907,28,28110,5,카페/패스트푸드,인천광역시,중구,2,21.69
201907,28,28110,5,편의점,인천광역시,중구,4,4.27
201907,28,28110,5,한식,인천광역시,중구,1,64.97
201907,28,28110,6,양식,인천광역시,중구,3,4.72
201907,28,28110,6,중식,인천광역시,중구,5,2.17
201907,28,28110,6,카페/패스트푸드,인천광역시,중구,2,20.45
201907,28,28110,6,편의점,인천광역시,중구,4,4.49
201907,28,28110,6,한식,인천광역시,중구,1,64.87
201907,28,28110,7,양식,인천광역시,중구,3,6.72
201907,28,28110,7,중식,인천광역시,중구,5,2.17
201907,28,28110,7,카페/패스트푸드,인천광역시,중구,2,20.42
201907,28,28110,7,편의점,인천광역시,중구,4,4.81
201907,28,28110,7,한식,인천광역시,중구,1,62.52
201907,28,28185,1,분식,인천광역시,연수구,2,13.51
201907,28,28185,1,일식,인천광역시,연수구,4,3
201907,28,28185,1,중식,인천광역시,연수구,3,6.57
201907,28,28185,1,한식,인천광역시,연수구,1,76.92
201907,28,28185,2,분식,인천광역시,연수구,2,14.11
201907,28,28185,2,일식,인천광역시,연수구,4,5.16
201907,28,28185,2,중식,인천광역시,연수구,3,7.06
201907,28,28185,2,한식,인천광역시,연수구,1,73.67
201907,28,28185,3,분식,인천광역시,연수구,2,13.13
201907,28,28185,3,일식,인천광역시,연수구,4,2.42
201907,28,28185,3,중식,인천광역시,연수구,3,11.92
201907,28,28185,3,한식,인천광역시,연수구,1,72.54
201907,28,28185,4,분식,인천광역시,연수구,2,14.31
201907,28,28185,4,일식,인천광역시,연수구,4,2.9
201907,28,28185,4,중식,인천광역시,연수구,3,6.96
201907,28,28185,4,한식,인천광역시,연수구,1,75.82
201907,28,28185,5,분식,인천광역시,연수구,2,15.08
201907,28,28185,5,일식,인천광역시,연수구,4,0.89
201907,28,28185,5,중식,인천광역시,연수구,3,7.98
201907,28,28185,5,한식,인천광역시,연수구,1,76.05
201907,28,28185,6,분식,인천광역시,연수구,2,32.89
201907,28,28185,6,일식,인천광역시,연수구,4,1.32
201907,28,28185,6,중식,인천광역시,연수구,3,17.11
201907,28,28185,6,한식,인천광역시,연수구,1,48.68
201907,28,28185,7,일식,인천광역시,연수구,1,83.33
201907,28,28185,7,한식,인천광역시,연수구,2,16.67
201907,28,28200,1,한식,인천광역시,남동구,1,100
201907,28,28200,2,한식,인천광역시,남동구,1,100
201907,28,28200,3,한식,인천광역시,남동구,1,100
201907,28,28200,4,한식,인천광역시,남동구,1,100
201907,28,28200,5,한식,인천광역시,남동구,1,100
201907,28,28237,6,카페/패스트푸드,인천광역시,부평구,1,100
201907,28,28237,7,카페/패스트푸드,인천광역시,부평구,1,100
201907,29,29140,1,분식,광주광역시,서구,3,14.26
201907,29,29140,1,일식,광주광역시,서구,5,0.94
201907,29,29140,1,카페/패스트푸드,광주광역시,서구,2,27.2
201907,29,29140,1,편의점,광주광역시,서구,4,2.26
201907,29,29140,1,한식,광주광역시,서구,1,55.34
201907,29,29140,2,분식,광주광역시,서구,3,14.38
201907,29,29140,2,일식,광주광역시,서구,5,1.58
201907,29,29140,2,카페/패스트푸드,광주광역시,서구,2,30.51
201907,29,29140,2,편의점,광주광역시,서구,4,1.66
201907,29,29140,2,한식,광주광역시,서구,1,51.87
201907,29,29140,3,분식,광주광역시,서구,3,12.27
201907,29,29140,3,일식,광주광역시,서구,5,1.58
201907,29,29140,3,카페/패스트푸드,광주광역시,서구,2,28.4
201907,29,29140,3,편의점,광주광역시,서구,4,2.72
201907,29,29140,3,한식,광주광역시,서구,1,55.04
201907,29,29140,4,분식,광주광역시,서구,3,14.04
201907,29,29140,4,일식,광주광역시,서구,5,0.68
201907,29,29140,4,카페/패스트푸드,광주광역시,서구,2,29.91
201907,29,29140,4,편의점,광주광역시,서구,4,2.13
201907,29,29140,4,한식,광주광역시,서구,1,53.24
201907,29,29140,5,분식,광주광역시,서구,3,14.57
201907,29,29140,5,일식,광주광역시,서구,4,3.15
201907,29,29140,5,카페/패스트푸드,광주광역시,서구,2,27.39
201907,29,29140,5,편의점,광주광역시,서구,5,2.83
201907,29,29140,5,한식,광주광역시,서구,1,52.07
201907,29,29140,6,분식,광주광역시,서구,3,25.53
201907,29,29140,6,카페/패스트푸드,광주광역시,서구,1,40.43
201907,29,29140,6,편의점,광주광역시,서구,4,4.26
201907,29,29140,6,한식,광주광역시,서구,2,29.79
201907,29,29140,7,편의점,광주광역시,서구,1,50
201907,29,29140,7,한식,광주광역시,서구,2,50
201907,29,29170,1,편의점,광주광역시,북구,1,100
201907,29,29170,2,편의점,광주광역시,북구,1,100
201907,29,29170,3,편의점,광주광역시,북구,1,100
201907,29,29170,4,편의점,광주광역시,북구,1,100
201907,29,29170,5,편의점,광주광역시,북구,1,100
201907,29,29200,1,카페/패스트푸드,광주광역시,광산구,1,59.18
201907,29,29200,1,한식,광주광역시,광산구,2,40.82
201907,29,29200,2,카페/패스트푸드,광주광역시,광산구,1,76.32
201907,29,29200,2,한식,광주광역시,광산구,2,23.68
201907,29,29200,3,카페/패스트푸드,광주광역시,광산구,1,70
201907,29,29200,3,한식,광주광역시,광산구,2,30
201907,29,29200,4,카페/패스트푸드,광주광역시,광산구,1,69.64
201907,29,29200,4,한식,광주광역시,광산구,2,30.36
201907,29,29200,5,카페/패스트푸드,광주광역시,광산구,1,51.35
201907,29,29200,5,한식,광주광역시,광산구,2,48.65
201907,29,29200,6,카페/패스트푸드,광주광역시,광산구,1,73.33
201907,29,29200,6,한식,광주광역시,광산구,2,26.67
201907,29,29200,7,카페/패스트푸드,광주광역시,광산구,1,72.73
201907,29,29200,7,한식,광주광역시,광산구,2,27.27
201907,30,30140,1,분식,대전광역시,중구,4,5.02
